Hotel_ID,Review Date,Location,Hotel/Restaurant name,Review
rn344626267,"Reviewed February 2, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Bearing in mind there was only a table of six, table of two & two of us the service was appalling. Unfriendly staff. One of the two waitress stood with her back to the customers gazing out into the street, no attention to customers at...More"
rn341598217,"Reviewed January 20, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Not just any kind of bad, I feel like the chefs have absolutely no respect for its customers... How could you make something this terrible and have the decency to sell it! Shame on you!"
rn339530113,"Reviewed January 12, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"The food wasn't too bad, and the staff were ok. The food was a little overpriced but if you eat before 6pm they take 25 percent off so good for a lunch time snack."
rn339081987,"Reviewed January 11, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"High quality meat, overall a good steakhouse.
Entrées were a bit small but the tastes were on point.
Prices are affordable.
Highly recommend."
rn335845229,"Reviewed December 29, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Quite average experience. I had chicken with rosemary sauce and garlic potatos. Chicken was all right, rosemary sauce was good but potatos no: too greasy and no crispy. It took quite some time before we even got our drinks."
rn335842163,"Reviewed December 29, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"The food was decent enough, the salad we ordered was forgotten then when it did come was just cucumber,tomatoes and lettuce! The steak my partner had was average. I had a Thai curry and rice, and was tasty enough. But they keep forgetting us with...More"
rn335653429,"Reviewed December 29, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Food tasted good because everything on my plate was dippep in butter. I had pork schinitzel with pepper sauce. Pepper sauce was thin, basically just cream and peppers. After eating I felt quite heavy. No suprise there."
rn332785460,"Reviewed December 14, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,This is a good restaurant with a wide range of quality food and wine in a very central location on Kata Beach Road. Staff are freindly and polite and prices are reasonable for the quality of food served. Obviously a well managed establishment with plenty...More
rn296557587,"Reviewed August 7, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Came here last year when I was sill a carnivore. Great burger. This year I'm a vegetarian and, sadly, not a lot on offer but that seems to be par for the course. They were kind enough to do us a meat-free carbonara and the...More"
rn293289339,"Reviewed July 28, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We had burgers and a watermelon shake. The beef is the best beef I've had here in two weeks. The Thais aren't big on beef, and it doesn't make up a huge part of their cuisine. Cows are too useful in the fields. That said,...More"
rn290774330,"Reviewed July 20, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Visited for our evening meal after a game of crazy golf a the Dino Park.
Food was delicious! A large selection of steaks to choose from including chateaubriand. Had a 25% discount off everything in the menu. Not sure if the offer is still on...More"
rn266365358,"Reviewed April 18, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"terrible service, the waiter pushed the child, waiting for a meal 40 minutes. kitchen normal, but more sbda never come."
rn264822919,"Reviewed April 10, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,Probably the best steak I ever had. Very large portions and everything we had was well presented and the price was good value for money. Don't read the bad rewiews try it and be surprised.
rn255785947,"Reviewed February 22, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"My wife and I thought we would try to the Buffalo Steak House during our current visit to Kata Beach. What a waste of time, after being eventually seated and two menus being thrust in our hands , we waited for someone to come and...More"
rn253769959,"Reviewed February 11, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We fancied steak and mistakenly stumbled in here. No one greeted us, we actually waited to walk in as the staff were standing chatting in the doorway and just totally ignored us. Hideous service. After battling our way to an empty table and still no...More"
rn253495709,"Reviewed February 10, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Although the food was good (a little on the expensive side if you eat western food), the service wasn't that great. Went to this restaurant a couple of times, during lunch hours and evening service. On both occasions the staff wasn't very attentive or happy...More"
rn248915531,"Reviewed January 12, 2015 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Weren't even greeted when we walked in, staff definitely did not go out of their way to be polite. Had to go find a staff member in order to get the bill.
Buffalo wings weren't even spicy, blue cheese sauce wasn't very blue.
Spring rolls...More"
rn237201552,"Reviewed October 30, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Waiting is the order of the day at this place. We kindly showed ourselves to our table, after waiting for 4 minutes to be seated by one of the 5 staff all sat around the bar area. We then sat for a further 7 minutes...More"
rn232865808,"Reviewed October 6, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We tried this place on our first night in Kata. The meal prices seemed rather expensive but as it was a steak house we figured appropriate. On the positive side, the staff was very attentive but although the meat quality was good and starters as...More"
rn228299532,"Reviewed September 11, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Ordered the 300g Angus minion with mash and buttered vegetables with blue cheese sauce. Service was outstanding however it was a quiet night, food was prompt and hot, only complaint would be my steak was 2 minutes past medium and in a restaurant of that...More"
rn223559309,"Reviewed August 22, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"It's simple, We were so looking forward to a steakhouse meal.. Found Buffalo Steakhouse disappointing to say the least, cold food, indifferent service....not what we were looking for!!!"
rn206253296,"Reviewed May 19, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Do yourself a favour and head down to Buffalo Steak House if you are craving a good quality steak cooked to your liking. The staff were attentive without hovering despite it being quiet, but the real star was the awesome meal. Not on the menu?...More"
rn203738764,"Reviewed May 2, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We had
Starter: prawn cocktail just okay
Main: rib eye and t-bone steak.
Sides: Potato Au Gratin ,Rice and vege
The rib eye was splendid but tad disappointed on the t-bone. There were too much fats around it and it was not as tender as...More"
rn203441799,"Reviewed April 30, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"The food was great, but the service was poor. The staff appeared disinterested. The food was served in good time. The steak that my wife and i ordered was cooked well. Ordered a bruschetta but it was only 3 small pieces of bread. We have...More"
rn201864670,"Reviewed April 19, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We came here looking for authentic Scandinavian food for my (very picky) fiance. We were happy with the delicious food, and since the place was nearly empty, we had good service too. One of the owners stopped by our table to talk to us and...More"
rn195755056,"Reviewed March 1, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"They serve fine steaks along with a salad buffet. The staff is frienly and helpfull. Prices are reasonable. However it is a very big room with, a very bad acoustics and a lot of noise. It is not possible, to talk with your partner during...More"
rn195617960,"Reviewed February 27, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Buffalo Steakhouse is a small chain now having 3 - 4 restaurants along the coastline in Phuket. Believe they are swedish owned, and that also Means that a lot of Scandinavians, inclusive ourselves, will visit this place.
We had a couple of fine steaks with...More"
rn194707650,"Reviewed February 19, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We had a really great diner at Buffalo steak house. We Got The last table, but the service was quick and perfect. The food was superb and just what we needed"
rn194251239,"Reviewed February 16, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,We found the food to be of average quality for the price that was charged. Staff are friendly. Lovely setting but no parking whatsoever!!
rn194244490,"Reviewed February 16, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,I have read through the reviews on yjis restaurant. We went there teo nights ago and didnt experience any of the bad reviews below .we were welcomed in a very warm manor. Our waitress was very smiley. The food was great i have nothing bad...More
rn194070905,"Reviewed February 14, 2014 ", Kata Beach,Buffalo Steak House - Kata Plaza,Almost only guests from the nordic countries. Service could be better. The staff could be more alert to customers. Had to tell the staff when to clean the table and ask for the bill.
